,clip_name,tools_present
8407,clip_008407,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8408,clip_008408,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8409,clip_008409,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8410,clip_008410,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8411,clip_008411,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8412,clip_008412,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8413,clip_008413,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8414,clip_008414,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8415,clip_008415,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8416,clip_008416,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8417,clip_008417,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8418,clip_008418,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8419,clip_008419,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8420,clip_008420,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8421,clip_008421,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8422,clip_008422,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8423,clip_008423,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8424,clip_008424,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8425,clip_008425,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8426,clip_008426,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8427,clip_008427,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8428,clip_008428,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8429,clip_008429,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8430,clip_008430,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8431,clip_008431,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8432,clip_008432,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8433,clip_008433,"[needle driver, nan, needle driver, grasping retractor]"
8434,clip_008434,"[needle driver, nan, needle driver, grasping retractor]"
8435,clip_008435,"[needle driver, nan, needle driver, grasping retractor]"
8436,clip_008436,"[needle driver, nan, needle driver, grasping retractor]"
8437,clip_008437,"[needle driver, nan, needle driver, grasping retractor]"
8438,clip_008438,"[needle driver, nan, needle driver, grasping retractor]"
8439,clip_008439,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8440,clip_008440,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8441,clip_008441,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8442,clip_008442,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8443,clip_008443,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8444,clip_008444,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8445,clip_008445,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8446,clip_008446,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8447,clip_008447,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8448,clip_008448,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8449,clip_008449,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8450,clip_008450,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8451,clip_008451,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
8452,clip_008452,"[needle driver, nan, needle driver, prograsp forceps]"
8453,clip_008453,"[needle driver, nan, needle driver, prograsp forceps]"
8454,clip_008454,"[needle driver, nan, needle driver, prograsp forceps]"
8455,clip_008455,"[needle driver, nan, needle driver, prograsp forceps]"
8456,clip_008456,"[needle driver, nan, needle driver, prograsp forceps]"
8457,clip_008457,"[needle driver, nan, needle driver, prograsp forceps]"
8458,clip_008458,"[needle driver, nan, needle driver, prograsp forceps]"
8459,clip_008459,"[needle driver, nan, needle driver, prograsp forceps]"
8460,clip_008460,"[needle driver, nan, needle driver, prograsp forceps]"
8461,clip_008461,"[needle driver, nan, needle driver, prograsp forceps]"
8462,clip_008462,"[needle driver, nan, needle driver, prograsp forceps]"
8463,clip_008463,"[needle driver, nan, needle driver, prograsp forceps]"
8464,clip_008464,"[needle driver, nan, needle driver, prograsp forceps]"
8465,clip_008465,"[needle driver, nan, needle driver, prograsp forceps]"
8466,clip_008466,"[needle driver, nan, needle driver, prograsp forceps]"
8467,clip_008467,"[needle driver, nan, needle driver, prograsp forceps]"
8468,clip_008468,"[needle driver, nan, needle driver, prograsp forceps]"
8469,clip_008469,"[needle driver, nan, needle driver, prograsp forceps]"
8470,clip_008470,"[needle driver, nan, needle driver, prograsp forceps]"
8471,clip_008471,"[needle driver, nan, needle driver, prograsp forceps]"
8472,clip_008472,"[needle driver, nan, needle driver, prograsp forceps]"
8473,clip_008473,"[needle driver, nan, needle driver, prograsp forceps]"
8474,clip_008474,"[needle driver, nan, needle driver, prograsp forceps]"
8475,clip_008475,"[needle driver, nan, needle driver, prograsp forceps]"
8476,clip_008476,"[needle driver, nan, needle driver, prograsp forceps]"
8477,clip_008477,"[needle driver, nan, needle driver, prograsp forceps]"
8478,clip_008478,"[needle driver, nan, needle driver, prograsp forceps]"
8479,clip_008479,"[needle driver, nan, needle driver, prograsp forceps]"
8480,clip_008480,"[needle driver, nan, needle driver, prograsp forceps]"
8481,clip_008481,"[needle driver, nan, needle driver, prograsp forceps]"
8482,clip_008482,"[needle driver, nan, needle driver, prograsp forceps]"
8483,clip_008483,"[needle driver, nan, needle driver, prograsp forceps]"
8484,clip_008484,"[needle driver, nan, needle driver, prograsp forceps]"
8485,clip_008485,"[needle driver, nan, needle driver, prograsp forceps]"
8486,clip_008486,"[needle driver, nan, needle driver, prograsp forceps]"
8487,clip_008487,"[needle driver, nan, needle driver, prograsp forceps]"
8488,clip_008488,"[needle driver, nan, needle driver, prograsp forceps]"
8489,clip_008489,"[needle driver, nan, needle driver, prograsp forceps]"
8490,clip_008490,"[needle driver, nan, needle driver, prograsp forceps]"
8491,clip_008491,"[needle driver, nan, needle driver, prograsp forceps]"
8492,clip_008492,"[needle driver, nan, needle driver, prograsp forceps]"
8493,clip_008493,"[needle driver, nan, needle driver, prograsp forceps]"
8494,clip_008494,"[needle driver, nan, needle driver, prograsp forceps]"
8495,clip_008495,"[needle driver, nan, needle driver, prograsp forceps]"
8496,clip_008496,"[needle driver, nan, needle driver, prograsp forceps]"
8497,clip_008497,"[needle driver, nan, needle driver, prograsp forceps]"
8498,clip_008498,"[needle driver, nan, needle driver, prograsp forceps]"
8499,clip_008499,"[needle driver, nan, needle driver, prograsp forceps]"
8500,clip_008500,"[needle driver, nan, needle driver, prograsp forceps]"
8501,clip_008501,"[needle driver, nan, needle driver, prograsp forceps]"
8502,clip_008502,"[needle driver, nan, needle driver, prograsp forceps]"
8503,clip_008503,"[needle driver, nan, needle driver, prograsp forceps]"
8504,clip_008504,"[needle driver, nan, needle driver, prograsp forceps]"
8505,clip_008505,"[needle driver, nan, needle driver, prograsp forceps]"
8506,clip_008506,"[needle driver, nan, needle driver, prograsp forceps]"
8507,clip_008507,"[needle driver, nan, needle driver, prograsp forceps]"
8508,clip_008508,"[needle driver, nan, needle driver, prograsp forceps]"
8509,clip_008509,"[needle driver, nan, needle driver, prograsp forceps]"
8510,clip_008510,"[needle driver, nan, needle driver, prograsp forceps]"
8511,clip_008511,"[needle driver, nan, needle driver, prograsp forceps]"
8512,clip_008512,"[needle driver, nan, needle driver, prograsp forceps]"
8513,clip_008513,"[needle driver, nan, needle driver, prograsp forceps]"
8514,clip_008514,"[needle driver, nan, needle driver, prograsp forceps]"
8515,clip_008515,"[needle driver, nan, needle driver, cadiere forceps]"
8516,clip_008516,"[needle driver, nan, needle driver, cadiere forceps]"
8517,clip_008517,"[needle driver, nan, needle driver, cadiere forceps]"
8518,clip_008518,"[needle driver, nan, needle driver, cadiere forceps]"
8519,clip_008519,"[needle driver, nan, needle driver, cadiere forceps]"
8520,clip_008520,"[needle driver, nan, needle driver, cadiere forceps]"
8521,clip_008521,"[needle driver, nan, needle driver, cadiere forceps]"
8522,clip_008522,"[needle driver, nan, needle driver, cadiere forceps]"
8523,clip_008523,"[needle driver, nan, needle driver, cadiere forceps]"
8524,clip_008524,"[needle driver, nan, needle driver, cadiere forceps]"
8525,clip_008525,"[needle driver, nan, needle driver, cadiere forceps]"
8526,clip_008526,"[needle driver, nan, needle driver, cadiere forceps]"
8527,clip_008527,"[needle driver, nan, needle driver, cadiere forceps]"
8528,clip_008528,"[needle driver, nan, needle driver, cadiere forceps]"
8529,clip_008529,"[needle driver, nan, needle driver, cadiere forceps]"
8530,clip_008530,"[needle driver, nan, needle driver, cadiere forceps]"
8531,clip_008531,"[needle driver, nan, needle driver, cadiere forceps]"
8532,clip_008532,"[needle driver, nan, needle driver, cadiere forceps]"
8533,clip_008533,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
8534,clip_008534,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
8535,clip_008535,"[needle driver, nan, needle driver, cadiere forceps]"
8536,clip_008536,"[needle driver, nan, needle driver, cadiere forceps]"
8537,clip_008537,"[needle driver, nan, needle driver, cadiere forceps]"
8538,clip_008538,"[needle driver, nan, needle driver, cadiere forceps]"
8539,clip_008539,"[needle driver, nan, needle driver, cadiere forceps]"
8540,clip_008540,"[needle driver, nan, needle driver, cadiere forceps]"
8541,clip_008541,"[needle driver, nan, needle driver, cadiere forceps]"
8542,clip_008542,"[needle driver, nan, needle driver, cadiere forceps]"
8543,clip_008543,"[needle driver, nan, needle driver, cadiere forceps]"
8544,clip_008544,"[needle driver, nan, needle driver, cadiere forceps]"
8545,clip_008545,"[needle driver, nan, needle driver, cadiere forceps]"
8546,clip_008546,"[needle driver, nan, needle driver, cadiere forceps]"
8547,clip_008547,"[needle driver, nan, needle driver, cadiere forceps]"
8548,clip_008548,"[needle driver, nan, needle driver, cadiere forceps]"
8549,clip_008549,"[needle driver, nan, needle driver, cadiere forceps]"
8550,clip_008550,"[needle driver, nan, needle driver, cadiere forceps]"
8551,clip_008551,"[needle driver, nan, needle driver, cadiere forceps]"
8552,clip_008552,"[needle driver, nan, needle driver, cadiere forceps]"
8553,clip_008553,"[needle driver, nan, needle driver, cadiere forceps]"
8554,clip_008554,"[needle driver, nan, needle driver, cadiere forceps]"
8555,clip_008555,"[needle driver, nan, needle driver, cadiere forceps]"
8556,clip_008556,"[needle driver, nan, needle driver, cadiere forceps]"
8557,clip_008557,"[needle driver, nan, needle driver, cadiere forceps]"
8558,clip_008558,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8559,clip_008559,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8560,clip_008560,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8561,clip_008561,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8562,clip_008562,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8563,clip_008563,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8564,clip_008564,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8565,clip_008565,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8566,clip_008566,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8567,clip_008567,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8568,clip_008568,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8569,clip_008569,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8570,clip_008570,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8571,clip_008571,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8572,clip_008572,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8573,clip_008573,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8574,clip_008574,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8575,clip_008575,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8576,clip_008576,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8577,clip_008577,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8578,clip_008578,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8579,clip_008579,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8580,clip_008580,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8581,clip_008581,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8582,clip_008582,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8583,clip_008583,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8584,clip_008584,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8585,clip_008585,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8586,clip_008586,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8587,clip_008587,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8588,clip_008588,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8589,clip_008589,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8590,clip_008590,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8591,clip_008591,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8592,clip_008592,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8593,clip_008593,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8594,clip_008594,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8595,clip_008595,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8596,clip_008596,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8597,clip_008597,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8598,clip_008598,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8599,clip_008599,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8600,clip_008600,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8601,clip_008601,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8602,clip_008602,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8603,clip_008603,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8604,clip_008604,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8605,clip_008605,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8606,clip_008606,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
8607,clip_008607,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
